Date,Month,Hour,DayType,Season,BusinessHours,Zone_Temp_F,Outdoor_Temp_F,Cooling_kWh
2023-09-13 09:00,9,9,Weekday,Fall,Yes,74.75,83.71,49.37
2023-09-13 10:00,9,10,Weekday,Fall,Yes,74.85,88.76,59.7
2023-09-13 11:00,9,11,Weekday,Fall,Yes,74.87,91.74,62.86
2023-09-13 12:00,9,12,Weekday,Fall,Yes,75.08,94.18,72.08
2023-09-13 13:00,9,13,Weekday,Fall,Yes,75.27,95.63,77.2
2023-09-13 14:00,9,14,Weekday,Fall,Yes,75.22,96.6,83.03
2023-09-13 15:00,9,15,Weekday,Fall,Yes,75.2,96.46,84.97
2023-09-13 16:00,9,16,Weekday,Fall,Yes,75.15,95.45,78.41
2023-09-13 17:00,9,17,Weekday,Fall,Yes,75.01,93.84,61.63
2023-09-13 18:00,9,18,Weekday,Fall,No,74.79,91.23,50.81
2023-09-13 19:00,9,19,Weekday,Fall,No,74.21,88.28,41.35
2023-09-13 20:00,9,20,Weekday,Fall,No,73.73,84.14,35.69
2023-09-13 21:00,9,21,Weekday,Fall,No,78.12,79.73,0.0
2023-09-13 22:00,9,22,Weekday,Fall,No,78.6,78.6,5.81
2023-09-13 23:00,9,23,Weekday,Fall,No,78.23,76.04,0.0
2023-09-14 00:00,9,0,Weekday,Fall,No,78.51,73.42,0.0
2023-09-14 01:00,9,1,Weekday,Fall,No,78.33,72.41,0.0
2023-09-14 02:00,9,2,Weekday,Fall,No,78.07,70.81,0.0
2023-09-14 03:00,9,3,Weekday,Fall,No,77.85,69.98,0.0
2023-09-14 04:00,9,4,Weekday,Fall,No,77.8,69.98,0.0
2023-09-14 05:00,9,5,Weekday,Fall,No,72.57,68.82,21.21
2023-09-14 06:00,9,6,Weekday,Fall,No,72.45,68.0,19.87
2023-09-14 07:00,9,7,Weekday,Fall,No,74.05,70.94,26.8
2023-09-14 08:00,9,8,Weekday,Fall,Yes,74.52,78.82,38.84
2023-09-14 09:00,9,9,Weekday,Fall,Yes,74.69,85.88,51.87
2023-09-14 10:00,9,10,Weekday,Fall,Yes,74.79,89.14,60.12
2023-09-14 11:00,9,11,Weekday,Fall,Yes,74.82,91.74,62.93
2023-09-14 12:00,9,12,Weekday,Fall,Yes,75.02,94.18,71.76
2023-09-14 13:00,9,13,Weekday,Fall,Yes,75.25,95.63,77.04
2023-09-14 14:00,9,14,Weekday,Fall,Yes,75.21,96.6,83.36
2023-09-14 15:00,9,15,Weekday,Fall,Yes,75.2,96.98,87.52
2023-09-14 16:00,9,16,Weekday,Fall,Yes,75.17,95.82,80.63
2023-09-14 17:00,9,17,Weekday,Fall,Yes,75.05,94.37,63.2
2023-09-14 18:00,9,18,Weekday,Fall,No,74.79,91.08,50.99
2023-09-14 19:00,9,19,Weekday,Fall,No,74.19,87.28,40.48
2023-09-14 20:00,9,20,Weekday,Fall,No,73.74,84.84,36.5
2023-09-14 21:00,9,21,Weekday,Fall,No,78.2,81.08,0.0
2023-09-14 22:00,9,22,Weekday,Fall,No,78.56,77.82,5.43
2023-09-14 23:00,9,23,Weekday,Fall,No,78.17,75.84,0.0
2023-09-15 00:00,9,0,Weekday,Fall,No,78.54,73.86,0.0
2023-09-15 01:00,9,1,Weekday,Fall,No,78.35,73.04,0.0
2023-09-15 02:00,9,2,Weekday,Fall,No,78.12,71.88,0.0
2023-09-15 03:00,9,3,Weekday,Fall,No,77.84,70.43,0.0
2023-09-15 04:00,9,4,Weekday,Fall,No,77.73,69.46,0.0
2023-09-15 05:00,9,5,Weekday,Fall,No,72.59,69.08,20.45
2023-09-15 06:00,9,6,Weekday,Fall,No,72.41,69.6,20.35
2023-09-15 07:00,9,7,Weekday,Fall,No,74.03,72.92,27.46
2023-09-15 08:00,9,8,Weekday,Fall,Yes,74.57,78.48,36.98
2023-09-15 09:00,9,9,Weekday,Fall,Yes,74.71,84.53,48.15
2023-09-15 10:00,9,10,Weekday,Fall,Yes,74.82,89.39,59.68
2023-09-15 11:00,9,11,Weekday,Fall,Yes,74.86,92.72,64.77
2023-09-15 12:00,9,12,Weekday,Fall,Yes,75.09,95.18,73.98
2023-09-15 13:00,9,13,Weekday,Fall,Yes,75.28,96.08,79.08
2023-09-15 14:00,9,14,Weekday,Fall,Yes,75.23,97.24,86.37
2023-09-15 15:00,9,15,Weekday,Fall,Yes,75.2,98.06,91.27
2023-09-15 16:00,9,16,Weekday,Fall,Yes,75.16,97.43,85.8
2023-09-15 17:00,9,17,Weekday,Fall,Yes,75.03,95.82,67.4
2023-09-15 18:00,9,18,Weekday,Fall,No,74.79,92.06,53.77
2023-09-15 19:00,9,19,Weekday,Fall,No,74.19,87.65,42.48
2023-09-15 20:00,9,20,Weekday,Fall,No,73.76,84.22,36.29
2023-09-15 21:00,9,21,Weekday,Fall,No,78.38,81.78,0.0
2023-09-15 22:00,9,22,Weekday,Fall,No,78.19,80.44,6.06
2023-09-15 23:00,9,23,Weekday,Fall,No,79.05,79.43,0.0
2023-09-16 00:00,9,0,Weekend,Fall,No,78.93,77.82,0.0
2023-09-16 01:00,9,1,Weekend,Fall,No,78.74,76.37,0.0
2023-09-16 02:00,9,2,Weekend,Fall,No,78.56,75.4,0.0
2023-09-16 03:00,9,3,Weekend,Fall,No,78.42,75.02,0.0
2023-09-16 04:00,9,4,Weekend,Fall,No,78.27,74.39,0.0
2023-09-16 05:00,9,5,Weekend,Fall,No,72.86,73.42,28.6
2023-09-16 06:00,9,6,Weekend,Fall,No,72.73,74.19,28.44
2023-09-16 07:00,9,7,Weekend,Fall,No,73.71,76.8,31.19
2023-09-16 08:00,9,8,Weekend,Fall,No,74.14,80.39,35.16
2023-09-16 09:00,9,9,Weekend,Fall,No,74.34,84.98,41.21
2023-09-16 10:00,9,10,Weekend,Fall,No,74.49,88.23,46.99
2023-09-16 11:00,9,11,Weekend,Fall,No,74.57,90.74,51.4
2023-09-16 12:00,9,12,Weekend,Fall,No,74.63,93.1,56.23
2023-09-16 13:00,9,13,Weekend,Fall,No,74.72,94.55,56.17
2023-09-16 14:00,9,14,Weekend,Fall,No,74.81,95.0,57.0
2023-09-16 15:00,9,15,Weekend,Fall,No,74.5,92.06,46.35
2023-09-16 16:00,9,16,Weekend,Fall,No,74.02,86.49,38.66
2023-09-16 17:00,9,17,Weekend,Fall,No,77.08,82.86,10.23
2023-09-16 18:00,9,18,Weekend,Fall,No,78.23,82.56,4.51
2023-09-16 19:00,9,19,Weekend,Fall,No,78.41,81.78,6.69
2023-09-16 20:00,9,20,Weekend,Fall,No,78.03,80.44,0.0
2023-09-16 21:00,9,21,Weekend,Fall,No,78.89,80.06,4.08
2023-09-16 22:00,9,22,Weekend,Fall,No,78.03,79.43,2.01
2023-09-16 23:00,9,23,Weekend,Fall,No,78.72,77.82,0.0
2023-09-17 00:00,9,0,Weekend,Fall,No,78.46,75.22,0.0
2023-09-17 01:00,9,1,Weekend,Fall,No,78.14,73.42,0.0
2023-09-17 02:00,9,2,Weekend,Fall,No,77.98,73.56,0.0
2023-09-17 03:00,9,3,Weekend,Fall,No,77.81,72.78,0.0
2023-09-17 04:00,9,4,Weekend,Fall,No,77.53,71.44,0.0
2023-09-17 05:00,9,5,Weekend,Fall,No,77.34,71.06,0.0
2023-09-17 06:00,9,6,Weekend,Fall,No,76.68,71.06,4.34
2023-09-17 07:00,9,7,Weekend,Fall,No,74.94,73.37,18.24
2023-09-17 08:00,9,8,Weekend,Fall,No,75.12,76.8,24.86
2023-09-17 09:00,9,9,Weekend,Fall,No,75.96,80.92,20.61
2023-09-17 10:00,9,10,Weekend,Fall,No,76.08,84.72,27.38
2023-09-17 11:00,9,11,Weekend,Fall,No,76.38,87.78,23.3
2023-09-17 12:00,9,12,Weekend,Fall,No,76.08,90.22,31.36
2023-09-17 13:00,9,13,Weekend,Fall,No,76.86,91.56,26.08
2023-09-17 14:00,9,14,Weekend,Fall,No,77.14,92.57,33.63
2023-09-17 15:00,9,15,Weekend,Fall,No,77.88,93.02,26.93
2023-09-17 16:00,9,16,Weekend,Fall,No,77.37,93.02,33.31
2023-09-17 17:00,9,17,Weekend,Fall,No,76.97,92.39,25.28
2023-09-17 18:00,9,18,Weekend,Fall,No,76.57,90.78,24.72
2023-09-17 19:00,9,19,Weekend,Fall,No,77.27,85.34,12.26
2023-09-17 20:00,9,20,Weekend,Fall,No,76.91,82.04,10.47
2023-09-17 21:00,9,21,Weekend,Fall,No,77.61,79.73,6.87
2023-09-17 22:00,9,22,Weekend,Fall,No,78.18,78.6,0.0
2023-09-17 23:00,9,23,Weekend,Fall,No,78.35,78.98,0.0
2023-09-18 00:00,9,0,Weekday,Fall,No,77.83,78.46,0.0
2023-09-18 01:00,9,1,Weekday,Fall,No,78.78,77.45,0.0
2023-09-18 02:00,9,2,Weekday,Fall,No,78.82,77.0,0.0
2023-09-18 03:00,9,3,Weekday,Fall,No,78.72,76.37,0.0
2023-09-18 04:00,9,4,Weekday,Fall,No,78.67,75.4,0.0
2023-09-18 05:00,9,5,Weekday,Fall,No,73.02,74.39,29.83
2023-09-18 06:00,9,6,Weekday,Fall,No,72.88,74.57,28.34
2023-09-18 07:00,9,7,Weekday,Fall,No,74.32,76.8,35.86
2023-09-18 08:00,9,8,Weekday,Fall,Yes,74.61,79.76,41.59
2023-09-18 09:00,9,9,Weekday,Fall,Yes,74.74,83.27,50.11
2023-09-18 10:00,9,10,Weekday,Fall,Yes,74.85,86.18,58.77
2023-09-18 11:00,9,11,Weekday,Fall,Yes,74.87,88.76,60.81
2023-09-18 12:00,9,12,Weekday,Fall,Yes,75.11,91.12,68.36
2023-09-18 13:00,9,13,Weekday,Fall,Yes,75.22,93.1,72.38
2023-09-18 14:00,9,14,Weekday,Fall,Yes,75.2,92.76,70.61
2023-09-18 15:00,9,15,Weekday,Fall,Yes,75.19,91.94,67.51
2023-09-18 16:00,9,16,Weekday,Fall,Yes,75.13,90.78,60.66
2023-09-18 17:00,9,17,Weekday,Fall,Yes,74.81,89.43,47.39
2023-09-18 18:00,9,18,Weekday,Fall,No,74.45,87.9,43.17
2023-09-18 19:00,9,19,Weekday,Fall,No,73.87,82.36,36.53
2023-09-18 20:00,9,20,Weekday,Fall,No,73.36,76.67,34.03
2023-09-18 21:00,9,21,Weekday,Fall,No,77.57,74.39,0.0
2023-09-18 22:00,9,22,Weekday,Fall,No,78.51,72.26,0.0
2023-09-18 23:00,9,23,Weekday,Fall,No,78.35,71.06,0.0
2023-09-19 00:00,9,0,Weekday,Fall,No,78.24,71.06,0.0
2023-09-19 01:00,9,1,Weekday,Fall,No,78.1,71.06,0.0
2023-09-19 02:00,9,2,Weekday,Fall,No,77.9,70.43,0.0
2023-09-19 03:00,9,3,Weekday,Fall,No,77.66,69.46,0.0
2023-09-19 04:00,9,4,Weekday,Fall,No,77.59,68.45,0.0
2023-09-19 05:00,9,5,Weekday,Fall,No,72.47,67.37,23.41
2023-09-19 06:00,9,6,Weekday,Fall,No,72.19,67.55,23.26
2023-09-19 07:00,9,7,Weekday,Fall,No,73.88,70.31,30.27
2023-09-19 08:00,9,8,Weekday,Fall,Yes,74.45,74.9,38.29
2023-09-19 09:00,9,9,Weekday,Fall,Yes,74.6,78.78,45.23
2023-09-19 10:00,9,10,Weekday,Fall,Yes,74.71,82.37,52.19
2023-09-19 11:00,9,11,Weekday,Fall,Yes,74.75,86.33,55.97
2023-09-19 12:00,9,12,Weekday,Fall,Yes,75.0,89.14,63.71
2023-09-19 13:00,9,13,Weekday,Fall,Yes,75.24,90.59,66.67
2023-09-19 14:00,9,14,Weekday,Fall,Yes,75.21,91.56,71.5
2023-09-19 15:00,9,15,Weekday,Fall,Yes,75.18,91.94,73.95
2023-09-19 16:00,9,16,Weekday,Fall,Yes,75.13,91.42,68.33
2023-09-19 17:00,9,17,Weekday,Fall,Yes,74.95,89.88,51.45
2023-09-19 18:00,9,18,Weekday,Fall,No,74.65,87.28,42.49
2023-09-19 19:00,9,19,Weekday,Fall,No,73.99,84.84,37.5
2023-09-19 20:00,9,20,Weekday,Fall,No,73.53,82.86,35.51
2023-09-19 21:00,9,21,Weekday,Fall,No,77.97,80.26,0.0
2023-09-19 22:00,9,22,Weekday,Fall,No,78.86,76.67,0.0
2023-09-19 23:00,9,23,Weekday,Fall,No,78.65,74.39,0.0
2023-09-20 00:00,9,0,Weekday,Fall,No,78.42,72.78,0.0
2023-09-20 01:00,9,1,Weekday,Fall,No,78.2,71.96,0.0
2023-09-20 02:00,9,2,Weekday,Fall,No,78.03,71.44,0.0
2023-09-20 03:00,9,3,Weekday,Fall,No,77.81,70.43,0.0
2023-09-20 04:00,9,4,Weekday,Fall,No,77.61,68.82,0.0
2023-09-20 05:00,9,5,Weekday,Fall,No,72.47,67.37,23.77
2023-09-20 06:00,9,6,Weekday,Fall,No,72.18,66.92,22.95
2023-09-20 07:00,9,7,Weekday,Fall,No,73.88,69.34,29.5
2023-09-20 08:00,9,8,Weekday,Fall,Yes,74.46,75.68,39.42
2023-09-20 09:00,9,9,Weekday,Fall,Yes,74.64,81.29,49.21
2023-09-20 10:00,9,10,Weekday,Fall,Yes,74.75,83.57,55.91
2023-09-20 11:00,9,11,Weekday,Fall,Yes,74.79,86.96,59.2
2023-09-20 12:00,9,12,Weekday,Fall,Yes,75.03,90.22,67.47
2023-09-20 13:00,9,13,Weekday,Fall,Yes,75.29,91.56,70.95
2023-09-20 14:00,9,14,Weekday,Fall,Yes,75.21,92.57,75.64
2023-09-20 15:00,9,15,Weekday,Fall,Yes,75.2,92.39,77.19
2023-09-20 16:00,9,16,Weekday,Fall,Yes,75.15,91.42,69.48
2023-09-20 17:00,9,17,Weekday,Fall,Yes,74.98,90.41,51.44
2023-09-20 18:00,9,18,Weekday,Fall,No,74.65,87.65,43.27
2023-09-20 19:00,9,19,Weekday,Fall,No,74.03,85.37,38.26
2023-09-20 20:00,9,20,Weekday,Fall,No,73.62,83.24,36.39
2023-09-20 21:00,9,21,Weekday,Fall,No,78.08,80.26,0.0
2023-09-20 22:00,9,22,Weekday,Fall,No,79.02,77.2,0.0
2023-09-20 23:00,9,23,Weekday,Fall,No,78.28,74.76,0.0
2023-09-21 00:00,9,0,Weekday,Fall,No,77.82,73.42,0.0
2023-09-21 01:00,9,1,Weekday,Fall,No,78.14,71.88,0.0
2023-09-21 02:00,9,2,Weekday,Fall,No,77.88,70.43,0.0
2023-09-21 03:00,9,3,Weekday,Fall,No,77.7,69.98,0.0
2023-09-21 04:00,9,4,Weekday,Fall,No,77.62,69.46,0.0
2023-09-21 05:00,9,5,Weekday,Fall,No,72.49,69.08,26.01
2023-09-21 06:00,9,6,Weekday,Fall,No,72.44,68.45,24.13
2023-09-21 07:00,9,7,Weekday,Fall,No,74.02,71.46,33.55
2023-09-21 08:00,9,8,Weekday,Fall,Yes,74.47,77.51,45.8
2023-09-21 09:00,9,9,Weekday,Fall,Yes,74.62,81.74,53.36
2023-09-21 10:00,9,10,Weekday,Fall,Yes,74.73,84.72,58.4
2023-09-21 11:00,9,11,Weekday,Fall,Yes,74.82,87.78,60.96
2023-09-21 12:00,9,12,Weekday,Fall,Yes,75.03,90.22,67.5
2023-09-21 13:00,9,13,Weekday,Fall,Yes,75.18,92.2,70.29
2023-09-21 14:00,9,14,Weekday,Fall,Yes,75.2,92.39,74.23
2023-09-21 15:00,9,15,Weekday,Fall,Yes,75.2,91.42,69.93
2023-09-21 16:00,9,16,Weekday,Fall,Yes,75.15,88.73,58.97
2023-09-21 17:00,9,17,Weekday,Fall,Yes,74.88,86.45,44.27
2023-09-21 18:00,9,18,Weekday,Fall,No,74.44,84.84,40.84
2023-09-21 19:00,9,19,Weekday,Fall,No,73.86,82.86,36.97
2023-09-21 20:00,9,20,Weekday,Fall,No,73.47,80.26,34.31
2023-09-21 21:00,9,21,Weekday,Fall,No,77.93,78.46,0.0
2023-09-21 22:00,9,22,Weekday,Fall,No,78.96,76.82,0.0
2023-09-21 23:00,9,23,Weekday,Fall,No,78.88,75.4,0.0
2023-09-22 00:00,9,0,Weekday,Fall,No,77.81,75.02,0.0
2023-09-22 01:00,9,1,Weekday,Fall,No,78.57,75.02,0.0
2023-09-22 02:00,9,2,Weekday,Fall,No,78.74,75.02,0.0
2023-09-22 03:00,9,3,Weekday,Fall,No,78.76,75.02,0.0
2023-09-22 04:00,9,4,Weekday,Fall,No,78.78,74.39,0.0
2023-09-22 05:00,9,5,Weekday,Fall,No,73.13,73.94,37.76
2023-09-22 06:00,9,6,Weekday,Fall,No,72.65,73.42,34.15
2023-09-22 07:00,9,7,Weekday,Fall,No,73.63,73.56,39.25
2023-09-22 08:00,9,8,Weekday,Fall,Yes,74.34,74.57,41.28
2023-09-22 09:00,9,9,Weekday,Fall,Yes,74.73,77.96,50.6
2023-09-22 10:00,9,10,Weekday,Fall,Yes,74.85,81.22,53.75
2023-09-22 11:00,9,11,Weekday,Fall,Yes,74.91,83.72,57.21
2023-09-22 12:00,9,12,Weekday,Fall,Yes,74.97,84.4,60.0
2023-09-22 13:00,9,13,Weekday,Fall,Yes,74.82,82.86,54.88
2023-09-22 14:00,9,14,Weekday,Fall,Yes,74.68,75.63,52.67
2023-09-22 15:00,9,15,Weekday,Fall,Yes,74.49,71.06,46.61
2023-09-22 16:00,9,16,Weekday,Fall,Yes,74.25,69.28,42.62
2023-09-22 17:00,9,17,Weekday,Fall,Yes,73.64,68.0,33.68
2023-09-22 18:00,9,18,Weekday,Fall,No,73.1,68.0,32.37
2023-09-22 19:00,9,19,Weekday,Fall,No,72.45,68.63,32.93
2023-09-22 20:00,9,20,Weekday,Fall,No,72.08,68.45,32.68
2023-09-22 21:00,9,21,Weekday,Fall,No,75.85,68.63,0.0
2023-09-22 22:00,9,22,Weekday,Fall,No,76.79,68.45,0.0
2023-09-22 23:00,9,23,Weekday,Fall,No,76.54,68.0,0.0
2023-09-23 00:00,9,0,Weekend,Fall,No,76.5,68.63,0.0
2023-09-23 01:00,9,1,Weekend,Fall,No,76.46,68.45,0.0
2023-09-23 02:00,9,2,Weekend,Fall,No,76.35,68.0,0.0
2023-09-23 03:00,9,3,Weekend,Fall,No,76.29,68.63,0.0
2023-09-23 04:00,9,4,Weekend,Fall,No,76.16,68.45,0.0
2023-09-23 05:00,9,5,Weekend,Fall,No,71.75,67.37,28.6
2023-09-23 06:00,9,6,Weekend,Fall,No,71.37,66.92,27.89
2023-09-23 07:00,9,7,Weekend,Fall,No,72.21,68.18,30.3
2023-09-23 08:00,9,8,Weekend,Fall,No,73.22,70.76,34.19
2023-09-23 09:00,9,9,Weekend,Fall,No,73.69,74.27,38.01
2023-09-23 10:00,9,10,Weekend,Fall,No,73.95,77.7,37.66
2023-09-23 11:00,9,11,Weekend,Fall,No,74.09,78.98,38.85
2023-09-23 12:00,9,12,Weekend,Fall,No,74.12,79.61,39.57
2023-09-23 13:00,9,13,Weekend,Fall,No,74.02,81.22,39.0
2023-09-23 14:00,9,14,Weekend,Fall,No,74.27,83.72,40.59
2023-09-23 15:00,9,15,Weekend,Fall,No,74.3,83.77,39.89
2023-09-23 16:00,9,16,Weekend,Fall,No,73.66,82.42,35.71
2023-09-23 17:00,9,17,Weekend,Fall,No,77.76,80.26,0.0
2023-09-23 18:00,9,18,Weekend,Fall,No,78.55,77.2,0.0
2023-09-23 19:00,9,19,Weekend,Fall,No,78.15,71.93,0.0
2023-09-23 20:00,9,20,Weekend,Fall,No,77.23,67.82,0.0
2023-09-23 21:00,9,21,Weekend,Fall,No,76.64,65.24,0.0
2023-09-23 22:00,9,22,Weekend,Fall,No,76.57,64.56,0.0
2023-09-23 23:00,9,23,Weekend,Fall,No,76.48,65.57,0.0
2023-09-24 00:00,9,0,Weekend,Fall,No,76.44,66.54,0.0
2023-09-24 01:00,9,1,Weekend,Fall,No,76.22,65.76,0.0
2023-09-24 02:00,9,2,Weekend,Fall,No,75.92,64.94,0.0
2023-09-24 03:00,9,3,Weekend,Fall,No,75.69,64.41,0.0
2023-09-24 04:00,9,4,Weekend,Fall,No,75.47,64.04,0.0
2023-09-24 05:00,9,5,Weekend,Fall,No,75.24,63.41,0.0
2023-09-24 06:00,9,6,Weekend,Fall,No,75.58,62.96,0.0
2023-09-24 07:00,9,7,Weekend,Fall,No,74.22,65.9,10.05
2023-09-24 08:00,9,8,Weekend,Fall,No,74.07,70.94,22.32
2023-09-24 09:00,9,9,Weekend,Fall,No,74.66,75.35,21.7
2023-09-24 10:00,9,10,Weekend,Fall,No,75.19,78.78,23.96
2023-09-24 11:00,9,11,Weekend,Fall,No,75.16,82.37,22.81
2023-09-24 12:00,9,12,Weekend,Fall,No,75.31,85.18,26.57
2023-09-24 13:00,9,13,Weekend,Fall,No,75.73,87.16,24.97
2023-09-24 14:00,9,14,Weekend,Fall,No,76.51,88.61,28.52
2023-09-24 15:00,9,15,Weekend,Fall,No,76.87,89.06,25.84
2023-09-24 16:00,9,16,Weekend,Fall,No,76.93,88.43,28.42
2023-09-24 17:00,9,17,Weekend,Fall,No,76.23,86.82,24.53
2023-09-24 18:00,9,18,Weekend,Fall,No,75.07,84.22,15.54
2023-09-24 19:00,9,19,Weekend,Fall,No,77.39,81.26,4.09
2023-09-24 20:00,9,20,Weekend,Fall,No,77.15,76.49,0.0
2023-09-24 21:00,9,21,Weekend,Fall,No,77.74,73.42,0.0
2023-09-24 22:00,9,22,Weekend,Fall,No,77.58,71.88,0.0
2023-09-24 23:00,9,23,Weekend,Fall,No,77.51,70.43,0.0
2023-09-25 00:00,9,0,Weekday,Fall,No,77.15,67.67,0.0
2023-09-25 01:00,9,1,Weekday,Fall,No,76.71,65.39,0.0
2023-09-25 02:00,9,2,Weekday,Fall,No,76.44,64.94,0.0
2023-09-25 03:00,9,3,Weekday,Fall,No,76.2,64.41,0.0
2023-09-25 04:00,9,4,Weekday,Fall,No,76.0,63.41,0.0
2023-09-25 05:00,9,5,Weekday,Fall,No,71.62,62.44,14.33
2023-09-25 06:00,9,6,Weekday,Fall,No,71.5,63.22,14.98
2023-09-25 07:00,9,7,Weekday,Fall,No,73.5,67.5,21.76
2023-09-25 08:00,9,8,Weekday,Fall,Yes,74.16,73.44,29.64
2023-09-25 09:00,9,9,Weekday,Fall,Yes,74.44,79.49,38.07
2023-09-25 10:00,9,10,Weekday,Fall,Yes,74.61,83.72,46.26
2023-09-25 11:00,9,11,Weekday,Fall,Yes,74.65,86.7,49.19
2023-09-25 12:00,9,12,Weekday,Fall,Yes,74.96,89.14,56.48
2023-09-25 13:00,9,13,Weekday,Fall,Yes,75.32,89.96,59.8
2023-09-25 14:00,9,14,Weekday,Fall,Yes,75.28,90.59,65.62
2023-09-25 15:00,9,15,Weekday,Fall,Yes,75.16,91.04,70.25
2023-09-25 16:00,9,16,Weekday,Fall,Yes,75.07,89.88,65.03
2023-09-25 17:00,9,17,Weekday,Fall,Yes,74.85,87.9,49.61
2023-09-25 18:00,9,18,Weekday,Fall,No,74.48,84.66,39.62
2023-09-25 19:00,9,19,Weekday,Fall,No,73.69,81.26,33.48
2023-09-25 20:00,9,20,Weekday,Fall,No,73.13,78.28,29.67
2023-09-25 21:00,9,21,Weekday,Fall,No,77.14,75.22,0.0
2023-09-25 22:00,9,22,Weekday,Fall,No,77.88,72.26,0.0
2023-09-25 23:00,9,23,Weekday,Fall,No,77.56,69.9,0.0
2023-09-26 00:00,9,0,Weekday,Fall,No,77.21,67.82,0.0
2023-09-26 01:00,9,1,Weekday,Fall,No,76.9,66.4,0.0
2023-09-26 02:00,9,2,Weekday,Fall,No,76.59,64.86,0.0
2023-09-26 03:00,9,3,Weekday,Fall,No,76.26,63.41,0.0
2023-09-26 04:00,9,4,Weekday,Fall,No,76.09,62.96,0.0
2023-09-26 05:00,9,5,Weekday,Fall,No,71.74,62.44,12.46
2023-09-26 06:00,9,6,Weekday,Fall,No,71.6,62.58,12.29
2023-09-26 07:00,9,7,Weekday,Fall,No,73.48,65.27,17.17
2023-09-26 08:00,9,8,Weekday,Fall,Yes,74.14,71.02,25.59
2023-09-26 09:00,9,9,Weekday,Fall,Yes,74.41,77.51,36.73
2023-09-26 10:00,9,10,Weekday,Fall,Yes,74.59,83.52,47.39
2023-09-26 11:00,9,11,Weekday,Fall,Yes,74.65,87.16,52.38
2023-09-26 12:00,9,12,Weekday,Fall,Yes,74.96,88.61,59.88
2023-09-26 13:00,9,13,Weekday,Fall,Yes,75.32,90.22,65.12
2023-09-26 14:00,9,14,Weekday,Fall,Yes,75.3,91.04,71.71
2023-09-26 15:00,9,15,Weekday,Fall,Yes,75.17,91.56,76.36
2023-09-26 16:00,9,16,Weekday,Fall,Yes,75.08,91.42,72.33
2023-09-26 17:00,9,17,Weekday,Fall,Yes,74.89,89.88,55.3
2023-09-26 18:00,9,18,Weekday,Fall,No,74.56,86.65,43.64
2023-09-26 19:00,9,19,Weekday,Fall,No,73.8,82.61,35.76
2023-09-26 20:00,9,20,Weekday,Fall,No,73.24,79.81,31.85
2023-09-26 21:00,9,21,Weekday,Fall,No,77.24,74.88,0.0
2023-09-26 22:00,9,22,Weekday,Fall,No,77.84,70.81,0.0
2023-09-26 23:00,9,23,Weekday,Fall,No,77.53,68.82,0.0
2023-09-27 00:00,9,0,Weekday,Fall,No,77.23,67.37,0.0
2023-09-27 01:00,9,1,Weekday,Fall,No,76.96,66.4,0.0
2023-09-27 02:00,9,2,Weekday,Fall,No,76.73,66.02,0.0
2023-09-27 03:00,9,3,Weekday,Fall,No,76.47,64.86,0.0
2023-09-27 04:00,9,4,Weekday,Fall,No,76.24,63.41,0.0
2023-09-27 05:00,9,5,Weekday,Fall,No,71.82,62.96,12.35
2023-09-27 06:00,9,6,Weekday,Fall,No,71.66,62.44,11.48
2023-09-27 07:00,9,7,Weekday,Fall,No,73.54,66.68,18.63
2023-09-27 08:00,9,8,Weekday,Fall,Yes,74.23,74.7,30.95
2023-09-27 09:00,9,9,Weekday,Fall,Yes,74.5,80.92,42.43
2023-09-27 10:00,9,10,Weekday,Fall,Yes,74.66,86.51,53.4
2023-09-27 11:00,9,11,Weekday,Fall,Yes,74.75,90.74,60.24
2023-09-27 12:00,9,12,Weekday,Fall,Yes,74.97,93.72,69.31
2023-09-27 13:00,9,13,Weekday,Fall,Yes,75.26,95.0,74.61
2023-09-27 14:00,9,14,Weekday,Fall,Yes,75.23,96.16,80.75
2023-09-27 15:00,9,15,Weekday,Fall,Yes,75.2,96.46,84.01
2023-09-27 16:00,9,16,Weekday,Fall,Yes,75.16,95.45,74.85
2023-09-27 17:00,9,17,Weekday,Fall,Yes,75.0,93.84,58.47
2023-09-27 18:00,9,18,Weekday,Fall,No,74.67,90.71,48.27
2023-09-27 19:00,9,19,Weekday,Fall,No,74.01,86.65,39.31
2023-09-27 20:00,9,20,Weekday,Fall,No,73.51,83.24,34.45
2023-09-27 21:00,9,21,Weekday,Fall,No,77.87,79.73,0.0
2023-09-27 22:00,9,22,Weekday,Fall,No,78.75,76.3,0.0
2023-09-27 23:00,9,23,Weekday,Fall,No,78.51,73.86,0.0
2023-09-28 00:00,9,0,Weekday,Fall,No,78.25,72.41,0.0
2023-09-28 01:00,9,1,Weekday,Fall,No,77.95,70.81,0.0
2023-09-28 02:00,9,2,Weekday,Fall,No,77.74,70.61,0.0
2023-09-28 03:00,9,3,Weekday,Fall,No,77.5,69.28,0.0
2023-09-28 04:00,9,4,Weekday,Fall,No,77.27,68.0,0.0
2023-09-28 05:00,9,5,Weekday,Fall,No,72.39,68.0,19.71
2023-09-28 06:00,9,6,Weekday,Fall,No,72.13,68.63,20.4
2023-09-28 07:00,9,7,Weekday,Fall,No,73.82,72.54,27.45
2023-09-28 08:00,9,8,Weekday,Fall,Yes,74.47,79.12,37.03
2023-09-28 09:00,9,9,Weekday,Fall,Yes,74.64,85.51,48.68
