DateTime,Month,Hour,DayType,Season,BusinessHours,Electricity_kWh,Cooling_kWh,HeatingElec_kWh,Lighting_kWh,Equipment_kWh,Gas_kWh
2023-03-26 12:00,3,12,Weekend,Spring,No,18.77,0.0,0.0,2.68,16.08,0.02
2023-03-26 13:00,3,13,Weekend,Spring,No,18.77,0.0,0.0,2.68,16.08,1.1
2023-03-26 14:00,3,14,Weekend,Spring,No,18.77,0.0,0.0,2.68,16.08,0.02
2023-03-26 15:00,3,15,Weekend,Spring,No,18.77,0.0,0.0,2.68,16.08,0.02
2023-03-26 16:00,3,16,Weekend,Spring,No,18.77,0.0,0.0,2.68,16.08,1.1
2023-03-26 17:00,3,17,Weekend,Spring,No,18.77,0.0,0.0,2.68,16.08,0.02
2023-03-26 18:00,3,18,Weekend,Spring,No,26.17,0.0,0.0,2.68,16.08,0.02
2023-03-26 19:00,3,19,Weekend,Spring,No,33.58,0.0,0.0,2.68,16.08,1.1
2023-03-26 20:00,3,20,Weekend,Spring,No,33.58,0.0,0.0,2.68,16.08,0.02
2023-03-26 21:00,3,21,Weekend,Spring,No,33.58,0.0,0.0,2.68,16.08,1.1
2023-03-26 22:00,3,22,Weekend,Spring,No,33.58,0.0,0.0,2.68,16.08,0.02
2023-03-26 23:00,3,23,Weekend,Spring,No,33.58,0.0,0.0,2.68,16.08,0.02
2023-03-27 00:00,3,0,Weekday,Spring,No,38.94,0.0,0.0,2.68,21.44,1.1
2023-03-27 01:00,3,1,Weekday,Spring,No,38.94,0.0,0.0,2.68,21.44,0.02
2023-03-27 02:00,3,2,Weekday,Spring,No,38.94,0.0,0.0,2.68,21.44,1.1
2023-03-27 03:00,3,3,Weekday,Spring,No,38.94,0.0,0.0,2.68,21.44,0.02
2023-03-27 04:00,3,4,Weekday,Spring,No,41.62,0.0,0.0,5.36,21.44,0.02
2023-03-27 05:00,3,5,Weekday,Spring,No,148.04,0.0,102.66,5.36,21.44,1.1
2023-03-27 06:00,3,6,Weekday,Spring,No,138.97,0.0,81.51,16.08,32.68,1.1
2023-03-27 07:00,3,7,Weekday,Spring,No,172.62,0.0,50.19,48.25,70.4,1.1
2023-03-27 08:00,3,8,Weekday,Spring,Yes,152.22,0.0,38.14,48.25,62.05,1.1
2023-03-27 09:00,3,9,Weekday,Spring,Yes,136.92,0.0,24.77,48.25,60.13,2.19
2023-03-27 10:00,3,10,Weekday,Spring,Yes,129.69,0.0,15.62,48.25,62.05,1.1
2023-03-27 11:00,3,11,Weekday,Spring,Yes,127.85,0.0,14.29,48.25,61.51,2.19
2023-03-27 12:00,3,12,Weekday,Spring,Yes,125.37,0.12,9.49,48.25,63.66,2.19
2023-03-27 13:00,3,13,Weekday,Spring,Yes,121.02,2.5,6.37,48.25,60.13,2.19
2023-03-27 14:00,3,14,Weekday,Spring,Yes,119.65,4.48,3.0,48.25,60.13,1.1
2023-03-27 15:00,3,15,Weekday,Spring,Yes,123.01,5.58,2.26,48.25,63.02,2.19
2023-03-27 16:00,3,16,Weekday,Spring,Yes,114.33,6.67,3.33,37.53,62.79,1.1
2023-03-27 17:00,3,17,Weekday,Spring,Yes,79.44,6.35,6.5,26.8,36.02,1.1
2023-03-27 18:00,3,18,Weekday,Spring,No,88.38,5.58,11.37,26.8,33.45,0.02
2023-03-27 19:00,3,19,Weekday,Spring,No,91.11,4.78,23.58,16.08,28.09,1.1
2023-03-27 20:00,3,20,Weekday,Spring,No,93.55,2.69,29.4,16.08,26.8,1.1
2023-03-27 21:00,3,21,Weekday,Spring,No,41.62,0.0,0.0,5.36,21.44,0.02
2023-03-27 22:00,3,22,Weekday,Spring,No,38.94,0.0,0.0,2.68,21.44,0.02
2023-03-27 23:00,3,23,Weekday,Spring,No,38.94,0.0,0.0,2.68,21.44,1.1
2023-03-28 00:00,3,0,Weekday,Spring,No,38.94,0.0,0.0,2.68,21.44,0.02
2023-03-28 01:00,3,1,Weekday,Spring,No,38.94,0.0,0.0,2.68,21.44,0.02
2023-03-28 02:00,3,2,Weekday,Spring,No,38.94,0.0,0.0,2.68,21.44,1.1
2023-03-28 03:00,3,3,Weekday,Spring,No,38.94,0.0,0.0,2.68,21.44,0.02
2023-03-28 04:00,3,4,Weekday,Spring,No,41.62,0.0,0.0,5.36,21.44,1.1
2023-03-28 05:00,3,5,Weekday,Spring,No,120.54,0.0,75.17,5.36,21.44,0.02
2023-03-28 06:00,3,6,Weekday,Spring,No,118.82,0.0,61.35,16.08,32.68,1.1
2023-03-28 07:00,3,7,Weekday,Spring,No,153.22,0.0,30.72,48.25,70.4,1.1
2023-03-28 08:00,3,8,Weekday,Spring,Yes,136.8,0.0,22.72,48.25,62.05,2.19
2023-03-28 09:00,3,9,Weekday,Spring,Yes,124.98,0.0,12.84,48.25,60.13,1.1
2023-03-28 10:00,3,10,Weekday,Spring,Yes,124.22,1.73,8.39,48.25,62.05,2.19
2023-03-28 11:00,3,11,Weekday,Spring,Yes,126.89,4.66,8.59,48.25,61.51,2.19
2023-03-28 12:00,3,12,Weekday,Spring,Yes,128.94,7.09,5.98,48.25,63.66,2.19
2023-03-28 13:00,3,13,Weekday,Spring,Yes,124.4,9.55,2.54,48.25,60.13,1.1
2023-03-28 14:00,3,14,Weekday,Spring,Yes,123.79,10.34,1.13,48.25,60.13,1.1
2023-03-28 15:00,3,15,Weekday,Spring,Yes,126.64,10.15,1.2,48.25,63.02,2.19
2023-03-28 16:00,3,16,Weekday,Spring,Yes,116.88,10.09,2.28,37.53,62.79,1.1
2023-03-28 17:00,3,17,Weekday,Spring,Yes,79.4,7.74,5.03,26.8,36.02,1.1
2023-03-28 18:00,3,18,Weekday,Spring,No,85.34,5.2,8.72,26.8,33.45,1.1
2023-03-28 19:00,3,19,Weekday,Spring,No,86.87,2.86,21.26,16.08,28.09,0.02
2023-03-28 20:00,3,20,Weekday,Spring,No,90.84,1.36,28.02,16.08,26.8,1.1
2023-03-28 21:00,3,21,Weekday,Spring,No,41.62,0.0,0.0,5.36,21.44,0.02
2023-03-28 22:00,3,22,Weekday,Spring,No,38.94,0.0,0.0,2.68,21.44,1.1
2023-03-28 23:00,3,23,Weekday,Spring,No,38.94,0.0,0.0,2.68,21.44,0.02
2023-03-29 00:00,3,0,Weekday,Spring,No,38.94,0.0,0.0,2.68,21.44,0.02
2023-03-29 01:00,3,1,Weekday,Spring,No,38.94,0.0,0.0,2.68,21.44,1.1
2023-03-29 02:00,3,2,Weekday,Spring,No,38.94,0.0,0.0,2.68,21.44,0.02
2023-03-29 03:00,3,3,Weekday,Spring,No,38.94,0.0,0.0,2.68,21.44,0.02
2023-03-29 04:00,3,4,Weekday,Spring,No,41.62,0.0,0.0,5.36,21.44,1.1
2023-03-29 05:00,3,5,Weekday,Spring,No,123.26,0.0,77.88,5.36,21.44,0.02
2023-03-29 06:00,3,6,Weekday,Spring,No,119.73,0.0,62.26,16.08,32.68,1.1
2023-03-29 07:00,3,7,Weekday,Spring,No,152.41,0.0,29.88,48.25,70.4,1.1
2023-03-29 08:00,3,8,Weekday,Spring,Yes,133.84,0.0,19.76,48.25,62.05,2.19
2023-03-29 09:00,3,9,Weekday,Spring,Yes,124.4,0.0,12.25,48.25,60.13,1.1
2023-03-29 10:00,3,10,Weekday,Spring,Yes,124.44,2.16,8.13,48.25,62.05,2.19
2023-03-29 11:00,3,11,Weekday,Spring,Yes,126.97,5.98,7.3,48.25,61.51,2.19
2023-03-29 12:00,3,12,Weekday,Spring,Yes,129.48,9.23,4.22,48.25,63.66,2.19
2023-03-29 13:00,3,13,Weekday,Spring,Yes,125.62,12.4,0.74,48.25,60.13,1.1
2023-03-29 14:00,3,14,Weekday,Spring,Yes,126.51,14.04,0.0,48.25,60.13,1.1
2023-03-29 15:00,3,15,Weekday,Spring,Yes,130.15,14.71,0.0,48.25,63.02,2.19
2023-03-29 16:00,3,16,Weekday,Spring,Yes,120.43,15.68,0.08,37.53,62.79,1.1
2023-03-29 17:00,3,17,Weekday,Spring,Yes,81.52,12.69,2.15,26.8,36.02,1.1
2023-03-29 18:00,3,18,Weekday,Spring,No,85.07,9.4,4.24,26.8,33.45,1.1
2023-03-29 19:00,3,19,Weekday,Spring,No,81.78,6.56,12.47,16.08,28.09,0.02
2023-03-29 20:00,3,20,Weekday,Spring,No,85.9,3.85,20.59,16.08,26.8,1.1
2023-03-29 21:00,3,21,Weekday,Spring,No,41.62,0.0,0.0,5.36,21.44,0.02
2023-03-29 22:00,3,22,Weekday,Spring,No,38.94,0.0,0.0,2.68,21.44,1.1
2023-03-29 23:00,3,23,Weekday,Spring,No,38.94,0.0,0.0,2.68,21.44,0.02
2023-03-30 00:00,3,0,Weekday,Spring,No,38.94,0.0,0.0,2.68,21.44,1.1
2023-03-30 01:00,3,1,Weekday,Spring,No,38.94,0.0,0.0,2.68,21.44,0.02
2023-03-30 02:00,3,2,Weekday,Spring,No,38.94,0.0,0.0,2.68,21.44,0.02
2023-03-30 03:00,3,3,Weekday,Spring,No,38.94,0.0,0.0,2.68,21.44,1.1
2023-03-30 04:00,3,4,Weekday,Spring,No,41.62,0.0,0.0,5.36,21.44,0.02
2023-03-30 05:00,3,5,Weekday,Spring,No,112.42,0.0,67.04,5.36,21.44,1.1
2023-03-30 06:00,3,6,Weekday,Spring,No,109.35,0.0,54.35,16.08,32.68,0.02
2023-03-30 07:00,3,7,Weekday,Spring,No,147.97,0.0,25.41,48.25,70.4,2.19
2023-03-30 08:00,3,8,Weekday,Spring,Yes,130.0,0.0,15.9,48.25,62.05,1.1
2023-03-30 09:00,3,9,Weekday,Spring,Yes,123.59,2.0,9.41,48.25,60.13,1.1
2023-03-30 10:00,3,10,Weekday,Spring,Yes,128.36,7.83,6.36,48.25,62.05,2.19
2023-03-30 11:00,3,11,Weekday,Spring,Yes,132.01,12.71,5.49,48.25,61.51,2.19
2023-03-30 12:00,3,12,Weekday,Spring,Yes,135.79,16.94,2.62,48.25,63.66,2.19
2023-03-30 13:00,3,13,Weekday,Spring,Yes,133.55,20.68,0.18,48.25,60.13,1.1
2023-03-30 14:00,3,14,Weekday,Spring,Yes,136.06,23.36,0.0,48.25,60.13,2.19
2023-03-30 15:00,3,15,Weekday,Spring,Yes,141.83,26.01,0.0,48.25,63.02,1.1
2023-03-30 16:00,3,16,Weekday,Spring,Yes,133.32,28.32,0.0,37.53,62.79,1.1
2023-03-30 17:00,3,17,Weekday,Spring,Yes,90.48,23.41,0.17,26.8,36.02,1.1
2023-03-30 18:00,3,18,Weekday,Spring,No,90.41,17.46,1.51,26.8,33.45,1.1
2023-03-30 19:00,3,19,Weekday,Spring,No,80.7,13.28,4.68,16.08,28.09,1.1
2023-03-30 20:00,3,20,Weekday,Spring,No,82.46,10.12,10.88,16.08,26.8,0.02
2023-03-30 21:00,3,21,Weekday,Spring,No,41.62,0.0,0.0,5.36,21.44,0.02
2023-03-30 22:00,3,22,Weekday,Spring,No,38.94,0.0,0.0,2.68,21.44,1.1
2023-03-30 23:00,3,23,Weekday,Spring,No,38.94,0.0,0.0,2.68,21.44,0.02
2023-03-31 00:00,3,0,Weekday,Spring,No,38.94,0.0,0.0,2.68,21.44,1.1
2023-03-31 01:00,3,1,Weekday,Spring,No,38.94,0.0,0.0,2.68,21.44,0.02
2023-03-31 02:00,3,2,Weekday,Spring,No,38.94,0.0,0.0,2.68,21.44,0.02
2023-03-31 03:00,3,3,Weekday,Spring,No,38.94,0.0,0.0,2.68,21.44,1.1
2023-03-31 04:00,3,4,Weekday,Spring,No,41.62,0.0,0.0,5.36,21.44,0.02
2023-03-31 05:00,3,5,Weekday,Spring,No,86.41,0.0,41.03,5.36,21.44,1.1
2023-03-31 06:00,3,6,Weekday,Spring,No,92.0,0.0,37.0,16.08,32.68,0.02
2023-03-31 07:00,3,7,Weekday,Spring,No,138.35,0.0,15.74,48.25,70.4,2.19
2023-03-31 08:00,3,8,Weekday,Spring,Yes,122.95,0.0,8.82,48.25,62.05,1.1
2023-03-31 09:00,3,9,Weekday,Spring,Yes,119.19,0.57,6.44,48.25,60.13,1.1
2023-03-31 10:00,3,10,Weekday,Spring,Yes,121.35,2.46,4.71,48.25,62.05,2.19
2023-03-31 11:00,3,11,Weekday,Spring,Yes,122.6,4.19,4.65,48.25,61.51,2.19
2023-03-31 12:00,3,12,Weekday,Spring,Yes,124.85,6.15,2.55,48.25,63.66,2.19
2023-03-31 13:00,3,13,Weekday,Spring,Yes,120.73,7.87,0.26,48.25,60.13,1.1
2023-03-31 14:00,3,14,Weekday,Spring,Yes,121.35,8.78,0.0,48.25,60.13,2.19
2023-03-31 15:00,3,15,Weekday,Spring,Yes,124.9,9.36,0.0,48.25,63.02,1.1
2023-03-31 16:00,3,16,Weekday,Spring,Yes,114.99,10.14,0.08,37.53,62.79,1.1
2023-03-31 17:00,3,17,Weekday,Spring,Yes,77.1,8.34,2.02,26.8,36.02,1.1
2023-03-31 18:00,3,18,Weekday,Spring,No,81.71,6.44,3.85,26.8,33.45,1.1
2023-03-31 19:00,3,19,Weekday,Spring,No,78.2,4.85,10.6,16.08,28.09,1.1
2023-03-31 20:00,3,20,Weekday,Spring,No,82.35,2.04,18.85,16.08,26.8,0.02
2023-03-31 21:00,3,21,Weekday,Spring,No,41.62,0.0,0.0,5.36,21.44,0.02
2023-03-31 22:00,3,22,Weekday,Spring,No,38.94,0.0,0.0,2.68,21.44,1.1
2023-03-31 23:00,3,23,Weekday,Spring,No,38.94,0.0,0.0,2.68,21.44,0.02
2023-04-01 00:00,4,0,Weekend,Spring,No,33.58,0.0,0.0,2.68,16.08,1.1
2023-04-01 01:00,4,1,Weekend,Spring,No,33.58,0.0,0.0,2.68,16.08,0.02
2023-04-01 02:00,4,2,Weekend,Spring,No,33.58,0.0,0.0,2.68,16.08,0.02
2023-04-01 03:00,4,3,Weekend,Spring,No,33.58,0.0,0.0,2.68,16.08,1.1
2023-04-01 04:00,4,4,Weekend,Spring,No,33.58,0.0,0.0,2.68,16.08,0.02
2023-04-01 05:00,4,5,Weekend,Spring,No,91.51,0.0,46.14,5.36,21.44,1.1
2023-04-01 06:00,4,6,Weekend,Spring,No,77.72,2.36,37.18,5.36,26.58,0.02
2023-04-01 07:00,4,7,Weekend,Spring,No,88.42,6.16,20.38,26.8,31.3,1.1
2023-04-01 08:00,4,8,Weekend,Spring,No,88.21,12.31,11.74,26.8,33.55,1.1
2023-04-01 09:00,4,9,Weekend,Spring,No,90.72,20.85,6.64,26.8,32.58,0.02
2023-04-01 10:00,4,10,Weekend,Spring,No,97.93,28.86,3.59,26.8,34.83,1.1
2023-04-01 11:00,4,11,Weekend,Spring,No,100.51,34.65,1.5,26.8,33.55,1.1
2023-04-01 12:00,4,12,Weekend,Spring,No,101.11,38.65,0.49,26.8,30.98,1.1
2023-04-01 13:00,4,13,Weekend,Spring,No,74.62,41.04,0.01,8.04,21.33,1.1
2023-04-01 14:00,4,14,Weekend,Spring,No,73.81,41.64,0.0,8.04,20.05,0.02
2023-04-01 15:00,4,15,Weekend,Spring,No,73.36,41.01,0.0,8.04,20.37,1.1
2023-04-01 16:00,4,16,Weekend,Spring,No,64.36,39.88,0.0,2.68,18.01,1.1
2023-04-01 17:00,4,17,Weekend,Spring,No,24.57,5.27,0.0,2.68,16.08,0.02
2023-04-01 18:00,4,18,Weekend,Spring,No,26.17,0.0,0.0,2.68,16.08,0.02
2023-04-01 19:00,4,19,Weekend,Spring,No,33.58,0.0,0.0,2.68,16.08,1.1
2023-04-01 20:00,4,20,Weekend,Spring,No,33.58,0.0,0.0,2.68,16.08,0.02
2023-04-01 21:00,4,21,Weekend,Spring,No,33.58,0.0,0.0,2.68,16.08,1.1
2023-04-01 22:00,4,22,Weekend,Spring,No,33.58,0.0,0.0,2.68,16.08,0.02
2023-04-01 23:00,4,23,Weekend,Spring,No,33.58,0.0,0.0,2.68,16.08,1.1
2023-04-02 00:00,4,0,Weekend,Spring,No,33.58,0.0,0.0,2.68,16.08,0.02
2023-04-02 01:00,4,1,Weekend,Spring,No,33.58,0.0,0.0,2.68,16.08,0.02
2023-04-02 02:00,4,2,Weekend,Spring,No,33.58,0.0,0.0,2.68,16.08,1.1
2023-04-02 03:00,4,3,Weekend,Spring,No,33.58,0.0,0.0,2.68,16.08,0.02
2023-04-02 04:00,4,4,Weekend,Spring,No,33.58,0.0,0.0,2.68,16.08,0.02
2023-04-02 05:00,4,5,Weekend,Spring,No,33.58,0.0,0.0,2.68,16.08,1.1
2023-04-02 06:00,4,6,Weekend,Spring,No,21.24,0.0,0.0,2.68,16.08,0.02
2023-04-02 07:00,4,7,Weekend,Spring,No,18.77,0.0,0.0,2.68,16.08,0.02
2023-04-02 08:00,4,8,Weekend,Spring,No,27.55,6.88,0.0,2.68,16.08,1.1
2023-04-02 09:00,4,9,Weekend,Spring,No,35.79,14.3,0.0,2.68,16.08,0.02
2023-04-02 10:00,4,10,Weekend,Spring,No,38.38,17.04,0.0,2.68,16.08,1.1
2023-04-02 11:00,4,11,Weekend,Spring,No,28.63,8.7,0.0,2.68,16.08,0.02
2023-04-02 12:00,4,12,Weekend,Spring,No,42.41,20.9,0.0,2.68,16.08,0.02
2023-04-02 13:00,4,13,Weekend,Spring,No,42.87,21.38,0.0,2.68,16.08,1.1
2023-04-02 14:00,4,14,Weekend,Spring,No,45.24,23.59,0.0,2.68,16.08,0.02
2023-04-02 15:00,4,15,Weekend,Spring,No,43.38,22.01,0.0,2.68,16.08,1.1
2023-04-02 16:00,4,16,Weekend,Spring,No,47.07,25.37,0.0,2.68,16.08,0.02
2023-04-02 17:00,4,17,Weekend,Spring,No,44.69,23.18,0.0,2.68,16.08,0.02
2023-04-02 18:00,4,18,Weekend,Spring,No,40.49,12.72,0.0,2.68,16.08,1.1
2023-04-02 19:00,4,19,Weekend,Spring,No,33.58,0.0,0.0,2.68,16.08,0.02
2023-04-02 20:00,4,20,Weekend,Spring,No,33.58,0.0,0.0,2.68,16.08,0.02
2023-04-02 21:00,4,21,Weekend,Spring,No,33.58,0.0,0.0,2.68,16.08,1.1
2023-04-02 22:00,4,22,Weekend,Spring,No,33.58,0.0,0.0,2.68,16.08,0.02
2023-04-02 23:00,4,23,Weekend,Spring,No,33.58,0.0,0.0,2.68,16.08,0.02
2023-04-03 00:00,4,0,Weekday,Spring,No,38.94,0.0,0.0,2.68,21.44,1.1
2023-04-03 01:00,4,1,Weekday,Spring,No,38.94,0.0,0.0,2.68,21.44,0.02
2023-04-03 02:00,4,2,Weekday,Spring,No,38.94,0.0,0.0,2.68,21.44,1.1
2023-04-03 03:00,4,3,Weekday,Spring,No,38.94,0.0,0.0,2.68,21.44,0.02
2023-04-03 04:00,4,4,Weekday,Spring,No,41.62,0.0,0.0,5.36,21.44,0.02
2023-04-03 05:00,4,5,Weekday,Spring,No,76.21,1.01,29.83,5.36,21.44,1.1
2023-04-03 06:00,4,6,Weekday,Spring,No,82.3,3.35,23.95,16.08,32.68,1.1
2023-04-03 07:00,4,7,Weekday,Spring,No,135.0,6.05,6.27,48.25,70.4,1.1
2023-04-03 08:00,4,8,Weekday,Spring,Yes,128.61,10.73,3.54,48.25,62.05,1.1
2023-04-03 09:00,4,9,Weekday,Spring,Yes,131.47,17.05,2.04,48.25,60.13,2.19
2023-04-03 10:00,4,10,Weekday,Spring,Yes,140.14,25.17,0.48,48.25,62.05,1.1
2023-04-03 11:00,4,11,Weekday,Spring,Yes,145.72,31.44,0.13,48.25,61.51,2.19
2023-04-03 12:00,4,12,Weekday,Spring,Yes,152.91,36.33,0.0,48.25,63.66,2.19
2023-04-03 13:00,4,13,Weekday,Spring,Yes,152.19,39.09,0.0,48.25,60.13,1.1
2023-04-03 14:00,4,14,Weekday,Spring,Yes,154.18,40.98,0.0,48.25,60.13,2.19
2023-04-03 15:00,4,15,Weekday,Spring,Yes,161.06,44.5,0.0,48.25,63.02,1.1
2023-04-03 16:00,4,16,Weekday,Spring,Yes,150.51,44.92,0.0,37.53,62.79,1.1
2023-04-03 17:00,4,17,Weekday,Spring,Yes,103.39,36.45,0.0,26.8,36.02,1.1
2023-04-03 18:00,4,18,Weekday,Spring,No,99.13,30.14,0.0,26.8,33.45,1.1
2023-04-03 19:00,4,19,Weekday,Spring,No,88.06,24.96,0.35,16.08,28.09,0.02
2023-04-03 20:00,4,20,Weekday,Spring,No,83.32,20.0,1.86,16.08,26.8,1.1
2023-04-03 21:00,4,21,Weekday,Spring,No,41.62,0.0,0.0,5.36,21.44,0.02
2023-04-03 22:00,4,22,Weekday,Spring,No,38.94,0.0,0.0,2.68,21.44,1.1
2023-04-03 23:00,4,23,Weekday,Spring,No,38.94,0.0,0.0,2.68,21.44,0.02
2023-04-04 00:00,4,0,Weekday,Spring,No,38.94,0.0,0.0,2.68,21.44,0.02
2023-04-04 01:00,4,1,Weekday,Spring,No,38.94,0.0,0.0,2.68,21.44,1.1
2023-04-04 02:00,4,2,Weekday,Spring,No,38.94,0.0,0.0,2.68,21.44,0.02
2023-04-04 03:00,4,3,Weekday,Spring,No,38.94,0.0,0.0,2.68,21.44,1.1
2023-04-04 04:00,4,4,Weekday,Spring,No,41.62,0.0,0.0,5.36,21.44,0.02
2023-04-04 05:00,4,5,Weekday,Spring,No,71.6,1.31,24.87,5.36,21.44,1.1
2023-04-04 06:00,4,6,Weekday,Spring,No,78.42,3.96,19.46,16.08,32.68,0.02
2023-04-04 07:00,4,7,Weekday,Spring,No,134.91,7.19,4.91,48.25,70.4,2.19
2023-04-04 08:00,4,8,Weekday,Spring,Yes,129.71,12.18,2.98,48.25,62.05,1.1
2023-04-04 09:00,4,9,Weekday,Spring,Yes,132.85,18.76,1.42,48.25,60.13,1.1
2023-04-04 10:00,4,10,Weekday,Spring,Yes,141.85,26.81,0.26,48.25,62.05,2.19
2023-04-04 11:00,4,11,Weekday,Spring,Yes,147.86,33.43,0.06,48.25,61.51,2.19
2023-04-04 12:00,4,12,Weekday,Spring,Yes,156.22,39.35,0.0,48.25,63.66,2.19
2023-04-04 13:00,4,13,Weekday,Spring,Yes,155.99,42.63,0.0,48.25,60.13,1.1
2023-04-04 14:00,4,14,Weekday,Spring,Yes,159.22,45.69,0.0,48.25,60.13,1.1
2023-04-04 15:00,4,15,Weekday,Spring,Yes,165.76,48.88,0.0,48.25,63.02,2.19
2023-04-04 16:00,4,16,Weekday,Spring,Yes,152.63,47.06,0.0,37.53,62.79,1.1
2023-04-04 17:00,4,17,Weekday,Spring,Yes,103.87,37.05,0.0,26.8,36.02,1.1
2023-04-04 18:00,4,18,Weekday,Spring,No,99.69,30.71,0.0,26.8,33.45,0.02
2023-04-04 19:00,4,19,Weekday,Spring,No,88.11,25.26,0.1,16.08,28.09,1.1
2023-04-04 20:00,4,20,Weekday,Spring,No,82.9,20.22,1.22,16.08,26.8,1.1
2023-04-04 21:00,4,21,Weekday,Spring,No,41.62,0.0,0.0,5.36,21.44,0.02
2023-04-04 22:00,4,22,Weekday,Spring,No,38.94,0.0,0.0,2.68,21.44,0.02
2023-04-04 23:00,4,23,Weekday,Spring,No,38.94,0.0,0.0,2.68,21.44,1.1
2023-04-05 00:00,4,0,Weekday,Spring,No,38.94,0.0,0.0,2.68,21.44,0.02
2023-04-05 01:00,4,1,Weekday,Spring,No,38.94,0.0,0.0,2.68,21.44,0.02
2023-04-05 02:00,4,2,Weekday,Spring,No,38.94,0.0,0.0,2.68,21.44,1.1
2023-04-05 03:00,4,3,Weekday,Spring,No,38.94,0.0,0.0,2.68,21.44,0.02
2023-04-05 04:00,4,4,Weekday,Spring,No,41.62,0.0,0.0,5.36,21.44,1.1
2023-04-05 05:00,4,5,Weekday,Spring,No,70.54,0.0,25.08,5.36,21.44,0.02
2023-04-05 06:00,4,6,Weekday,Spring,No,76.72,0.0,21.72,16.08,32.68,1.1
2023-04-05 07:00,4,7,Weekday,Spring,No,129.45,0.0,6.66,48.25,70.4,1.1
2023-04-05 08:00,4,8,Weekday,Spring,Yes,119.51,0.85,4.23,48.25,62.05,1.1
2023-04-05 09:00,4,9,Weekday,Spring,Yes,119.61,4.08,3.0,48.25,60.13,2.19
2023-04-05 10:00,4,10,Weekday,Spring,Yes,123.74,7.37,1.89,48.25,62.05,1.1
2023-04-05 11:00,4,11,Weekday,Spring,Yes,126.61,10.7,1.84,48.25,61.51,2.19
2023-04-05 12:00,4,12,Weekday,Spring,Yes,131.64,14.77,0.31,48.25,63.66,2.19
2023-04-05 13:00,4,13,Weekday,Spring,Yes,131.5,18.5,0.0,48.25,60.13,1.1
2023-04-05 14:00,4,14,Weekday,Spring,Yes,134.0,20.96,0.0,48.25,60.13,2.19
2023-04-05 15:00,4,15,Weekday,Spring,Yes,139.03,22.84,0.0,48.25,63.02,1.1
2023-04-05 16:00,4,16,Weekday,Spring,Yes,128.58,23.45,0.0,37.53,62.79,1.1
2023-04-05 17:00,4,17,Weekday,Spring,Yes,85.28,18.59,0.0,26.8,36.02,1.1
2023-04-05 18:00,4,18,Weekday,Spring,No,84.57,15.35,0.26,26.8,33.45,1.1
2023-04-05 19:00,4,19,Weekday,Spring,No,77.68,12.67,2.26,16.08,28.09,1.1
2023-04-05 20:00,4,20,Weekday,Spring,No,77.3,9.6,6.24,16.08,26.8,0.02
2023-04-05 21:00,4,21,Weekday,Spring,No,41.62,0.0,0.0,5.36,21.44,0.02
2023-04-05 22:00,4,22,Weekday,Spring,No,38.94,0.0,0.0,2.68,21.44,1.1
2023-04-05 23:00,4,23,Weekday,Spring,No,38.94,0.0,0.0,2.68,21.44,0.02
2023-04-06 00:00,4,0,Weekday,Spring,No,38.94,0.0,0.0,2.68,21.44,1.1
2023-04-06 01:00,4,1,Weekday,Spring,No,38.94,0.0,0.0,2.68,21.44,0.02
2023-04-06 02:00,4,2,Weekday,Spring,No,38.94,0.0,0.0,2.68,21.44,0.02
2023-04-06 03:00,4,3,Weekday,Spring,No,38.94,0.0,0.0,2.68,21.44,1.1
2023-04-06 04:00,4,4,Weekday,Spring,No,41.62,0.0,0.0,5.36,21.44,0.02
2023-04-06 05:00,4,5,Weekday,Spring,No,86.66,0.0,41.25,5.36,21.44,1.1
2023-04-06 06:00,4,6,Weekday,Spring,No,89.28,0.0,34.28,16.08,32.68,0.02
2023-04-06 07:00,4,7,Weekday,Spring,No,135.18,0.0,12.44,48.25,70.4,2.19
2023-04-06 08:00,4,8,Weekday,Spring,Yes,120.68,0.0,6.45,48.25,62.05,1.1
2023-04-06 09:00,4,9,Weekday,Spring,Yes,118.4,2.47,3.66,48.25,60.13,1.1
2023-04-06 10:00,4,10,Weekday,Spring,Yes,124.4,8.24,1.87,48.25,62.05,2.19
2023-04-06 11:00,4,11,Weekday,Spring,Yes,128.63,12.91,1.83,48.25,61.51,2.19
2023-04-06 12:00,4,12,Weekday,Spring,Yes,134.01,17.27,0.38,48.25,63.66,2.19
2023-04-06 13:00,4,13,Weekday,Spring,Yes,134.05,21.21,0.0,48.25,60.13,1.1
2023-04-06 14:00,4,14,Weekday,Spring,Yes,137.06,24.2,0.0,48.25,60.13,1.1
2023-04-06 15:00,4,15,Weekday,Spring,Yes,144.1,28.01,0.0,48.25,63.02,2.19
2023-04-06 16:00,4,16,Weekday,Spring,Yes,135.76,30.58,0.0,37.53,62.79,1.1
2023-04-06 17:00,4,17,Weekday,Spring,Yes,92.41,25.54,0.0,26.8,36.02,1.1
2023-04-06 18:00,4,18,Weekday,Spring,No,89.71,20.36,0.37,26.8,33.45,0.02
2023-04-06 19:00,4,19,Weekday,Spring,No,81.84,16.83,2.27,16.08,28.09,1.1
2023-04-06 20:00,4,20,Weekday,Spring,No,79.76,12.91,5.39,16.08,26.8,0.02
2023-04-06 21:00,4,21,Weekday,Spring,No,41.62,0.0,0.0,5.36,21.44,1.1
